bo3_id,players,winner,score,replay_urls,maps,total_duration_min,time_span_hours,description
Bo3_674,HunterBootyCheeks vs LOILY,LOILY,3-0,"https://api.bar-rts.com/replays/21022d681264104c1c87899239aacae1,https://api.bar-rts.com/replays/99092d68a9a18104bf9f89bcc43187c4,https://api.bar-rts.com/replays/d0142d689df32916ffef409da563bbe2","Unknown, Unknown, Unknown",91,1.3,Bo3 674: HunterBootyCheeks vs LOILY - LOILY wins 3-0 (91min)
Bo3_675,Kriegolus vs r_oy_,r_oy_,2-1,"https://api.bar-rts.com/replays/2708466838d7e9ae876c8162ee3b7420,https://api.bar-rts.com/replays/7b0d4668cfacd1f6c38bf8dca80703b9,https://api.bar-rts.com/replays/fe1746682d51ee2c1f0379ba0ea65723","Unknown, Unknown, Unknown",91,1.1,Bo3 675: Kriegolus vs r_oy_ - r_oy_ wins 2-1 (91min)
Bo3_676,TheMrFadedInsanity vs tommytopoff,TheMrFadedInsanity,2-1,"https://api.bar-rts.com/replays/8f0d3d687f6533dce01823363dc1b756,https://api.bar-rts.com/replays/73163d682d4f95a44dde7200d1f51a49,https://api.bar-rts.com/replays/0b213d68c9e910d69e7f56b07d9c9d59","Unknown, Unknown, Unknown",91,1.4,Bo3 676: TheMrFadedInsanity vs tommytopoff - TheMrFadedInsanity wins 2-1 (91min)
Bo3_677,[BDI]hikari_kira vs [BDI]mychael245,[BDI]hikari_kira,2-1,"https://api.bar-rts.com/replays/2f315b6887ddc993c371beb257ccc1f9,https://api.bar-rts.com/replays/2f3f5b681abed25784e889d4576b8e1f,https://api.bar-rts.com/replays/f8455b68894d42cae2b28d844e38ff96","Unknown, Unknown, Unknown",91,1.5,Bo3 677: [BDI]hikari_kira vs [BDI]mychael245 - [BDI]hikari_kira wins 2-1 (91min)
Bo3_678,RoRuS vs xzIcenFirezx,xzIcenFirezx,3-0,"https://api.bar-rts.com/replays/454c04683670be650e8667adeb40bd8b,https://api.bar-rts.com/replays/33550468fc4b6c86bf32e95886970ba1,https://api.bar-rts.com/replays/a45d04680f55aa31ebdab476993fdd6a","Unknown, Unknown, Unknown",91,1.2,Bo3 678: RoRuS vs xzIcenFirezx - xzIcenFirezx wins 3-0 (91min)
Bo3_679,Klyr vs Methmonk,Klyr,3-0,"https://api.bar-rts.com/replays/73e868684f05cf37f7c6d9594f802835,https://api.bar-rts.com/replays/16f36868b8398b0be611a820b1344412,https://api.bar-rts.com/replays/fa396e68458fff0bf3f67267132f2d5a","Unknown, Unknown, Unknown",91,96.8,Bo3 679: Klyr vs Methmonk - Klyr wins 3-0 (91min)
Bo3_680,[bruno] vs midek,midek,2-1,"https://api.bar-rts.com/replays/72f5306865231faf20f5cfaae1df0589,https://api.bar-rts.com/replays/55f9306899df809761ce31a44e5e24a6,https://api.bar-rts.com/replays/d21a326801cb1a03464f8145f779a5eb","Unknown, Unknown, Unknown",91,20.9,Bo3 680: [bruno] vs midek - midek wins 2-1 (91min)
Bo3_681,AB1 vs Ramik74,AB1,3-0,"https://api.bar-rts.com/replays/06786068c3bb9e2a0a39e7fd8443bc88,https://api.bar-rts.com/replays/227e6068558a11a653ad077cc56d5920,https://api.bar-rts.com/replays/e28a6068f1a8ff4352309256275c6115","Unknown, Unknown, Unknown",91,1.3,Bo3 681: AB1 vs Ramik74 - AB1 wins 3-0 (91min)
Bo3_682,RoRuS vs xzIcenFirezx,xzIcenFirezx,3-0,"https://api.bar-rts.com/replays/757204686d9e6f322d8ec97e6a32969b,https://api.bar-rts.com/replays/07770468b30e336c6a3ae3ff9e4e3924,https://api.bar-rts.com/replays/8b7d04685b8fc3bd5c8095fe6602b18a","Unknown, Unknown, Unknown",90,0.8,Bo3 682: RoRuS vs xzIcenFirezx - xzIcenFirezx wins 3-0 (90min)
Bo3_683,AwfulMcBad vs Tamam,Tamam,2-1,"https://api.bar-rts.com/replays/0fbf2368443509fecddd14b626312844,https://api.bar-rts.com/replays/61f22468a2bb33c91297ba2cd0ef286a,https://api.bar-rts.com/replays/ad29256833970f5d898995943e755c1f","Unknown, Unknown, Unknown",90,25.8,Bo3 683: AwfulMcBad vs Tamam - Tamam wins 2-1 (90min)
Bo3_684,Fable vs tuxxeiycat,Fable,2-1,"https://api.bar-rts.com/replays/43025668f920862ae535a35ce31bee56,https://api.bar-rts.com/replays/99055668eee0a982197fd047c2c41236,https://api.bar-rts.com/replays/6d015f680d75be4e0c643e86024d61ce","Unknown, Unknown, Unknown",90,163.8,Bo3 684: Fable vs tuxxeiycat - Fable wins 2-1 (90min)
Bo3_685,Jeremo vs StarcraftEnjoyer,Jeremo,2-1,"https://api.bar-rts.com/replays/252a57683ae5468f66b6dff70f4600e5,https://api.bar-rts.com/replays/3fe1596840df9f643040da14508735e6,https://api.bar-rts.com/replays/b6e45968ee1df8b0d0c85f16a4425512","Unknown, Unknown, Unknown",90,49.7,Bo3 685: Jeremo vs StarcraftEnjoyer - Jeremo wins 2-1 (90min)
Bo3_686,CalebTheWise vs Wukonkly,CalebTheWise,3-0,"https://api.bar-rts.com/replays/996d45683370b3b0a9e6c0a9d7bdbafc,https://api.bar-rts.com/replays/eaba46689b36f7d8bfc0d935f5a3d1ab,https://api.bar-rts.com/replays/bbcb47683721f4fa07abff0a4a4770a7","Unknown, Unknown, Unknown",90,43.1,Bo3 686: CalebTheWise vs Wukonkly - CalebTheWise wins 3-0 (90min)
Bo3_687,No_face vs Spadassin,Spadassin,3-0,"https://api.bar-rts.com/replays/612a686819d3fbbab833d4081be0d844,https://api.bar-rts.com/replays/703268683a40932f4a9640664f05694c,https://api.bar-rts.com/replays/a8e368681fe398fbd94e9d44dfa5438f","Unknown, Unknown, Unknown",90,13.2,Bo3 687: No_face vs Spadassin - Spadassin wins 3-0 (90min)
Bo3_688,Desperado_Mission vs LolasBandolas,Desperado_Mission,2-1,"https://api.bar-rts.com/replays/e8df3b68bb30902e952db7426a4dd96d,https://api.bar-rts.com/replays/55e63b68e9d3c2c58657b6313e840adb,https://api.bar-rts.com/replays/fbec3b68549b534583349ca028339761","Unknown, Unknown, Unknown",90,0.9,Bo3 688: Desperado_Mission vs LolasBandolas - Desperado_Mission wins 2-1 (90min)
Bo3_689,Bindia vs lump3y,lump3y,3-0,"https://api.bar-rts.com/replays/dc244e681faca82b5766f94ec8e823dd,https://api.bar-rts.com/replays/5f2b4e68580c3e683e81fdd45555af6d,https://api.bar-rts.com/replays/46354e68f5ded1e41afe520b2b0b6fd2","Unknown, Unknown, Unknown",90,1.2,Bo3 689: Bindia vs lump3y - lump3y wins 3-0 (90min)
Bo3_690,Marmeladensenf vs ShinyChee,ShinyChee,3-0,"https://api.bar-rts.com/replays/7bd04968b2d4546beeebab8cd32172cf,https://api.bar-rts.com/replays/9c134b680f021d178434f88ab2e89726,https://api.bar-rts.com/replays/bc1e4b688e4e7e8d8cf59c2af4a2e38a","Unknown, Unknown, Unknown",90,23.8,Bo3 690: Marmeladensenf vs ShinyChee - ShinyChee wins 3-0 (90min)
Bo3_691,Clownshow_57 vs tntboy100,tntboy100,2-1,"https://api.bar-rts.com/replays/f55a5868f2e0cdb0462b719184bc982d,https://api.bar-rts.com/replays/412d5a68890ba5fb536cc15d91a48872,https://api.bar-rts.com/replays/33325a68216ff19f7eb08e795faf43bf","Unknown, Unknown, Unknown",90,33.5,Bo3 691: Clownshow_57 vs tntboy100 - tntboy100 wins 2-1 (90min)
Bo3_692,jstgrant vs lildryboy,lildryboy,3-0,"https://api.bar-rts.com/replays/941e2568afab57f9124d1fed2be1f180,https://api.bar-rts.com/replays/c4632668bb42bb7503a69cecf972240e,https://api.bar-rts.com/replays/b16a2668a71a6d14d89ac176b077d266","Unknown, Unknown, Unknown",90,23.6,Bo3 692: jstgrant vs lildryboy - lildryboy wins 3-0 (90min)
Bo3_693,Emibus vs dsouIA,Emibus,3-0,"https://api.bar-rts.com/replays/b66d47688aa755007620199950d6bb75,https://api.bar-rts.com/replays/2875476878c5ad75ed053fea815f4abc,https://api.bar-rts.com/replays/82c94f687d8dd4b1078a9751db9dc5a4","Unknown, Unknown, Unknown",90,152.2,Bo3 693: Emibus vs dsouIA - Emibus wins 3-0 (90min)
Bo3_694,Clownshow_57 vs tntboy100,tntboy100,3-0,"https://api.bar-rts.com/replays/3a4658684f8e3ee5eda452570b8ca63a,https://api.bar-rts.com/replays/284a586815e213e265ddd652a8ce93dd,https://api.bar-rts.com/replays/f55a5868f2e0cdb0462b719184bc982d","Unknown, Unknown, Unknown",90,1.5,Bo3 694: Clownshow_57 vs tntboy100 - tntboy100 wins 3-0 (90min)
Bo3_695,eazyr vs hehateme,hehateme,3-0,"https://api.bar-rts.com/replays/ecfc5968cb1e39a63ccd6923462b6d0e,https://api.bar-rts.com/replays/5f025a687d939ff630eb52fe2e9884c2,https://api.bar-rts.com/replays/d9045a68b44b54019a304bf1a5776dff","Unknown, Unknown, Unknown",90,0.6,Bo3 695: eazyr vs hehateme - hehateme wins 3-0 (90min)
Bo3_696,ApolloEvans vs Trist030,ApolloEvans,3-0,"https://api.bar-rts.com/replays/f1614768171af6d399b2e2c64a58fc15,https://api.bar-rts.com/replays/0d6b4768bedb7bc233eb802ba2a9ef05,https://api.bar-rts.com/replays/566f476893ad18c2625cf7acfe3def4d","Unknown, Unknown, Unknown",90,1.0,Bo3 696: ApolloEvans vs Trist030 - ApolloEvans wins 3-0 (90min)
Bo3_697,Admiral_Yanagi vs TTNNKN11,Admiral_Yanagi,2-0,"https://api.bar-rts.com/replays/77f31e68c38f6981dbbe81796bee232c,https://api.bar-rts.com/replays/225d1f68845e8e91b19025e4f983715c,https://api.bar-rts.com/replays/be1f2068d06966c36d711b082bc38e8a","Unknown, Unknown, Unknown",90,21.4,Bo3 697: Admiral_Yanagi vs TTNNKN11 - Admiral_Yanagi wins 2-0 (90min)
Bo3_698,bobinwza vs jeanying,jeanying,3-0,"https://api.bar-rts.com/replays/e5ad20683bbbd0bb6b7be48ab83cc7b2,https://api.bar-rts.com/replays/2a412868fda0e28ecd73861cca8e7b1a,https://api.bar-rts.com/replays/144a28683bd065f270d6c7f5b0333469","Unknown, Unknown, Unknown",90,138.5,Bo3 698: bobinwza vs jeanying - jeanying wins 3-0 (90min)
Bo3_699,No_face vs Spadassin,Spadassin,3-0,"https://api.bar-rts.com/replays/a4833968015be58725825e5009aa342a,https://api.bar-rts.com/replays/09993968e3751747804f293bb3c0ebc8,https://api.bar-rts.com/replays/05a139686caf52d4a14e62730e2cd92c","Unknown, Unknown, Unknown",89,2.1,Bo3 699: No_face vs Spadassin - Spadassin wins 3-0 (89min)
Bo3_700,DestroMech vs Magterra,Magterra,3-0,"https://api.bar-rts.com/replays/46a404681e7f865f5b0fcdbf04c6a378,https://api.bar-rts.com/replays/cbab04686a1664591e30a770fbbd4e6e,https://api.bar-rts.com/replays/d0f70a68835142d165a53abe64947c2b","Unknown, Unknown, Unknown",89,115.2,Bo3 700: DestroMech vs Magterra - Magterra wins 3-0 (89min)
Bo3_701,eazyr vs hehateme,hehateme,2-1,"https://api.bar-rts.com/replays/adc737680bddc15a4d55c894c0b13ea6,https://api.bar-rts.com/replays/39c539680de2cda374120b33fcd3e3c2,https://api.bar-rts.com/replays/c8c83968c536c95bd93c96472deb4341","Unknown, Unknown, Unknown",89,36.5,Bo3 701: eazyr vs hehateme - hehateme wins 2-1 (89min)
Bo3_702,Solar_Shooter576 vs rgb5060,Solar_Shooter576,3-0,"https://api.bar-rts.com/replays/5fca16685207eeed0392fcd817fe8af5,https://api.bar-rts.com/replays/4fc31868ac4f49c10810c255b798ddd6,https://api.bar-rts.com/replays/d6a81c683c02e1ac93b5c80903ad4b2b","Unknown, Unknown, Unknown",89,106.8,Bo3 702: Solar_Shooter576 vs rgb5060 - Solar_Shooter576 wins 3-0 (89min)
Bo3_703,Tilfidius_Lamarre vs precisehawk4068,precisehawk4068,2-1,"https://api.bar-rts.com/replays/e8d0306809845d23c86fe34acb07d703,https://api.bar-rts.com/replays/edd93068e3cf13e9930839d0f643e0ee,https://api.bar-rts.com/replays/f43332687188c62e33d0cbb620a9a0c1","Unknown, Unknown, Unknown",89,25.2,Bo3 703: Tilfidius_Lamarre vs precisehawk4068 - precisehawk4068 wins 2-1 (89min)
Bo3_704,Emibus vs dsouIA,Emibus,3-0,"https://api.bar-rts.com/replays/abb32f68d2ddd35da04023d1ca621f61,https://api.bar-rts.com/replays/94df2f686bae1f807e7fcc50ddd0e5be,https://api.bar-rts.com/replays/509e34682314e91b11cf84b02372e7d2","Unknown, Unknown, Unknown",89,89.5,Bo3 704: Emibus vs dsouIA - Emibus wins 3-0 (89min)
Bo3_705,Ashe323 vs Everrow,Ashe323,2-0,"https://api.bar-rts.com/replays/d85c3668a453888d1ceb06843dcc64a1,https://api.bar-rts.com/replays/67173768e0afc4a5f68f79aab7eb3199,https://api.bar-rts.com/replays/6d753768d95f230f8e98432dd9fe139e","Unknown, Unknown, Unknown",89,20.0,Bo3 705: Ashe323 vs Everrow - Ashe323 wins 2-0 (89min)
Bo3_706,EGGMILKN vs That_Guy609,EGGMILKN,3-0,"https://api.bar-rts.com/replays/59ad5468f0f49c3a3de543bc3af66f50,https://api.bar-rts.com/replays/eab45468f0480e4972a1a3ec623a80f2,https://api.bar-rts.com/replays/4cb954684a0b30a9fafebb8062db541d","Unknown, Unknown, Unknown",89,0.8,Bo3 706: EGGMILKN vs That_Guy609 - EGGMILKN wins 3-0 (89min)
Bo3_707,Firestorm_01 vs Megatron55,Megatron55,2-1,"https://api.bar-rts.com/replays/4ef2626808c225fb2ee5f9dd24a6420d,https://api.bar-rts.com/replays/85fb6268ab35ffd48fa162769693587d,https://api.bar-rts.com/replays/065f6568426858cff56acaf78fca52a4","Unknown, Unknown, Unknown",89,44.1,Bo3 707: Firestorm_01 vs Megatron55 - Megatron55 wins 2-1 (89min)
Bo3_708,Sem3nFreeman vs _ZER0_,Sem3nFreeman,2-1,"https://api.bar-rts.com/replays/a8052c68f25976c1d05ed9d69cf63704,https://api.bar-rts.com/replays/df4b2d685fe29cd79cfbe196252975ba,https://api.bar-rts.com/replays/cb3e3568a6748056d1ebbbdd5b4dc288","Unknown, Unknown, Unknown",89,167.9,Bo3 708: Sem3nFreeman vs _ZER0_ - Sem3nFreeman wins 2-1 (89min)
Bo3_709,maraner vs munchmaballs,maraner,3-0,"https://api.bar-rts.com/replays/b8120b6855c75664598e652e1007b120,https://api.bar-rts.com/replays/f69b0d68cd7791f3caff8d4a53192a7b,https://api.bar-rts.com/replays/f1fb0e687b10d322ea0313db30ceee08","Unknown, Unknown, Unknown",89,71.2,Bo3 709: maraner vs munchmaballs - maraner wins 3-0 (89min)
Bo3_710,dmrompav vs zaizaizai,zaizaizai,2-1,"https://api.bar-rts.com/replays/740026683fd4ec262321d46c8b7e00c1,https://api.bar-rts.com/replays/a20626686836ebb86eb2085aee38d872,https://api.bar-rts.com/replays/6b552b68392c4fe751eca1e46fb4ad64","Unknown, Unknown, Unknown",89,97.1,Bo3 710: dmrompav vs zaizaizai - zaizaizai wins 2-1 (89min)
Bo3_711,Amavect vs Berserkir,Amavect,3-0,"https://api.bar-rts.com/replays/f57c68682876ddb296328f852ec0eb3e,https://api.bar-rts.com/replays/618368688e54ea784110425a21deecf6,https://api.bar-rts.com/replays/7c8a6868e32357138f3e8151dd458a32","Unknown, Unknown, Unknown",89,1.0,Bo3 711: Amavect vs Berserkir - Amavect wins 3-0 (89min)
Bo3_712,Crumalicious vs MeetleJuice,Crumalicious,3-0,"https://api.bar-rts.com/replays/6e1d11688e314d30a952cc6e0b3a12c2,https://api.bar-rts.com/replays/362611688d82a4b902d8558b95c8c7d1,https://api.bar-rts.com/replays/9d2e1168401cc8e1b303400bb8e6149e","Unknown, Unknown, Unknown",89,1.2,Bo3 712: Crumalicious vs MeetleJuice - Crumalicious wins 3-0 (89min)
Bo3_713,Pie_Is_Evil vs stargazerpc,Pie_Is_Evil,3-0,"https://api.bar-rts.com/replays/68e61c687661ae573fd2f1639e2c813d,https://api.bar-rts.com/replays/d5ec1c68acfb580b5d5f9d3b0cc290bf,https://api.bar-rts.com/replays/32f01c682c96e0ed2b9e50b406cf8f63","Unknown, Unknown, Unknown",89,0.7,Bo3 713: Pie_Is_Evil vs stargazerpc - Pie_Is_Evil wins 3-0 (89min)
Bo3_714,Kob vs xMAYHEMx,Kob,1-1,"https://api.bar-rts.com/replays/89423d68eab3fc728e687ab838054809,https://api.bar-rts.com/replays/0f433d68fad4dba775eea569c7c3e400,https://api.bar-rts.com/replays/79493d68fde8cc98254e6584d97aec66","Unknown, Unknown, Unknown",89,0.5,Bo3 714: Kob vs xMAYHEMx - Kob wins 1-1 (89min)
Bo3_715,eazyr vs hehateme,hehateme,2-1,"https://api.bar-rts.com/replays/06b237689aa618f185dbc40f73903457,https://api.bar-rts.com/replays/edb63768ebf6c5c3da910ae2eb1e3e17,https://api.bar-rts.com/replays/ccb93768d7d16398cdc96db9b33afb07","Unknown, Unknown, Unknown",89,0.6,Bo3 715: eazyr vs hehateme - hehateme wins 2-1 (89min)
Bo3_716,[Crd]JOHN_WARNO vs maly1,[Crd]JOHN_WARNO,2-1,"https://api.bar-rts.com/replays/46fa50689339629eb12ac355708d5cb1,https://api.bar-rts.com/replays/260551684156b7254cc346622894ae3b,https://api.bar-rts.com/replays/3a0a51687109e5d84184dbb604d5e142","Unknown, Unknown, Unknown",89,1.1,Bo3 716: [Crd]JOHN_WARNO vs maly1 - [Crd]JOHN_WARNO wins 2-1 (89min)
Bo3_717,Tilfidius_Lamarre vs precisehawk4068,Tilfidius_Lamarre,2-1,"https://api.bar-rts.com/replays/edd93068e3cf13e9930839d0f643e0ee,https://api.bar-rts.com/replays/f43332687188c62e33d0cbb620a9a0c1,https://api.bar-rts.com/replays/113b326834cf79275bf4ddaf1ff2bcf2","Unknown, Unknown, Unknown",89,25.1,Bo3 717: Tilfidius_Lamarre vs precisehawk4068 - Tilfidius_Lamarre wins 2-1 (89min)
Bo3_718,Somerandom vs The_En3my,The_En3my,3-0,"https://api.bar-rts.com/replays/36d263680518fdcceee41b4b7dd09db9,https://api.bar-rts.com/replays/86d96368596ce7d6417ee776382cafd5,https://api.bar-rts.com/replays/87e863682685dbc719a54e62bc5f851e","Unknown, Unknown, Unknown",89,1.6,Bo3 718: Somerandom vs The_En3my - The_En3my wins 3-0 (89min)
Bo3_719,Altf4_ubivator vs [DmE]C3BO,[DmE]C3BO,2-1,"https://api.bar-rts.com/replays/b6c50368959acde2b90548a90575b5b5,https://api.bar-rts.com/replays/77cc03686456bd1f90091d9ef4d1cbe7,https://api.bar-rts.com/replays/81d30368689197b0257580cbdbffd738","Unknown, Unknown, Unknown",89,1.0,Bo3 719: Altf4_ubivator vs [DmE]C3BO - [DmE]C3BO wins 2-1 (89min)
Bo3_720,Legend1122 vs runforeal,runforeal,2-1,"https://api.bar-rts.com/replays/a8556468c9a0e72b549e144b4a46bfb3,https://api.bar-rts.com/replays/06e1686820e52e28d03f6fc23b89b6f9,https://api.bar-rts.com/replays/cbea6868fcf45a8b2666bb288f3a92cc","Unknown, Unknown, Unknown",88,83.4,Bo3 720: Legend1122 vs runforeal - runforeal wins 2-1 (88min)
Bo3_721,KoanM vs Veselicious,Veselicious,2-1,"https://api.bar-rts.com/replays/e2a565686c9ed39e5105c510f4cb1bc3,https://api.bar-rts.com/replays/81ae65685a83607ae59ca9140b128c2b,https://api.bar-rts.com/replays/0e0f6c68adac7fcdb0ed18d53f9e8c3d","Unknown, Unknown, Unknown",88,116.7,Bo3 721: KoanM vs Veselicious - Veselicious wins 2-1 (88min)
Bo3_722,[bruno] vs midek,[bruno],2-1,"https://api.bar-rts.com/replays/d21a326801cb1a03464f8145f779a5eb,https://api.bar-rts.com/replays/59223268f3c17632850edaa3b4a18a84,https://api.bar-rts.com/replays/44273268fbcda7ff4bb1400b86acd772","Unknown, Unknown, Unknown",88,0.9,Bo3 722: [bruno] vs midek - [bruno] wins 2-1 (88min)
Bo3_723,Joe_lembrouille vs [BAB]Rocket2020,[BAB]Rocket2020,3-0,"https://api.bar-rts.com/replays/64eb14689e59ce9d3f4aefb395331f23,https://api.bar-rts.com/replays/a4f918686ac058f60e8691878fee769d,https://api.bar-rts.com/replays/79e81c687e386be0db05942565bf1bc4","Unknown, Unknown, Unknown",88,145.4,Bo3 723: Joe_lembrouille vs [BAB]Rocket2020 - [BAB]Rocket2020 wins 3-0 (88min)
Bo3_724,Kb0lt vs RX1CRAIN,Kb0lt,3-0,"https://api.bar-rts.com/replays/94ae5d68eb7e2e4b9f398a08dc37bcec,https://api.bar-rts.com/replays/68525f6855c623885dcc95922ab80267,https://api.bar-rts.com/replays/bf4c6068d38eef7b6414626d9ee3e19d","Unknown, Unknown, Unknown",88,47.7,Bo3 724: Kb0lt vs RX1CRAIN - Kb0lt wins 3-0 (88min)
Bo3_725,Frundles vs jcv1357,Frundles,2-1,"https://api.bar-rts.com/replays/f52a4168abcbd1785285f04846b62f6f,https://api.bar-rts.com/replays/5534416803ffaa8a9d7232489a4b3a0b,https://api.bar-rts.com/replays/60274668be2db9be751f7246ffaad5b0","Unknown, Unknown, Unknown",88,90.8,Bo3 725: Frundles vs jcv1357 - Frundles wins 2-1 (88min)
Bo3_726,Einhornprinzessin vs LelePhone,LelePhone,2-1,"https://api.bar-rts.com/replays/da653c6883b120b84a9c6c39976aae86,https://api.bar-rts.com/replays/af6e3c681ed79d5be90159262dd2e759,https://api.bar-rts.com/replays/d0723c686f3e7de1e9d6c90297cb7de7","Unknown, Unknown, Unknown",88,0.9,Bo3 726: Einhornprinzessin vs LelePhone - LelePhone wins 2-1 (88min)
Bo3_727,buckshot1 vs kaito987,buckshot1,2-0,"https://api.bar-rts.com/replays/1b022668232bebf8f1acffd67c75880e,https://api.bar-rts.com/replays/ead32d68d34a9631285a68449876c197,https://api.bar-rts.com/replays/27e22d68aaf0c03487e02d86f4c9d0e4","Unknown, Unknown, Unknown",88,143.4,Bo3 727: buckshot1 vs kaito987 - buckshot1 wins 2-0 (88min)
Bo3_728,DonLordcoinland vs MasterRic,MasterRic,1-1,"https://api.bar-rts.com/replays/c6d81668071a5f323c68ff8e5914c357,https://api.bar-rts.com/replays/50eb1668e806ff85c945c8b8fb38bf6d,https://api.bar-rts.com/replays/a9f016688d714818f5663ce3051a17bd","Unknown, Unknown, Unknown",88,1.7,Bo3 728: DonLordcoinland vs MasterRic - MasterRic wins 1-1 (88min)
Bo3_729,[bruno] vs midek,[bruno],1-1,"https://api.bar-rts.com/replays/52ea35689e6e6cc8505183857522ee35,https://api.bar-rts.com/replays/3a873768899b0d8a2329a8bdb08daeea,https://api.bar-rts.com/replays/2e903768b63864a744a67b301d491ff2","Unknown, Unknown, Unknown",88,30.0,Bo3 729: [bruno] vs midek - [bruno] wins 1-1 (88min)
Bo3_730,JOHN_WARNO vs maly1,JOHN_WARNO,3-0,"https://api.bar-rts.com/replays/f7050368655404d11e7dc3fc0f9c6025,https://api.bar-rts.com/replays/740a0368c66738e00d902a747a3ee9d8,https://api.bar-rts.com/replays/84120368b1e0e745603c352f83bd9336","Unknown, Unknown, Unknown",88,0.9,Bo3 730: JOHN_WARNO vs maly1 - JOHN_WARNO wins 3-0 (88min)
Bo3_731,GeneralEtn vs lamchop1,GeneralEtn,2-0,"https://api.bar-rts.com/replays/ab725f68e9896c9fa8c3e7990f506d38,https://api.bar-rts.com/replays/0f795f68dc5bc1a726fe96b98b4e330a,https://api.bar-rts.com/replays/fe7c5f68061d7e4d28e60e32a54f6bc2","Unknown, Unknown, Unknown",88,0.7,Bo3 731: GeneralEtn vs lamchop1 - GeneralEtn wins 2-0 (88min)
Bo3_732,De_Spectro vs Honza11,De_Spectro,2-1,"https://api.bar-rts.com/replays/7529646820865cca536d197ae85360b8,https://api.bar-rts.com/replays/eb2e6468758e4aa746a5ef13a841824f,https://api.bar-rts.com/replays/554164689581dfd75a955d28ac72e998","Unknown, Unknown, Unknown",87,1.7,Bo3 732: De_Spectro vs Honza11 - De_Spectro wins 2-1 (87min)
Bo3_733,eazyr vs hehateme,hehateme,2-0,"https://api.bar-rts.com/replays/038630688a0f4d5435745568531987d7,https://api.bar-rts.com/replays/538f30685b04d5f381fb42f84c859c64,https://api.bar-rts.com/replays/6f63366878b780279e68be12ff81f2d4","Unknown, Unknown, Unknown",87,106.8,Bo3 733: eazyr vs hehateme - hehateme wins 2-0 (87min)
Bo3_734,[BDI]hikari_kira vs [BDI]mychael245,[BDI]hikari_kira,2-1,"https://api.bar-rts.com/replays/db410868612e9872aebcd9f8b709f3b3,https://api.bar-rts.com/replays/e54009683eed39948f8351d84f83ede9,https://api.bar-rts.com/replays/5748096833b733758f8474c624bd991f","Unknown, Unknown, Unknown",87,18.7,Bo3 734: [BDI]hikari_kira vs [BDI]mychael245 - [BDI]hikari_kira wins 2-1 (87min)
Bo3_735,Accolon vs Ranso,Accolon,2-1,"https://api.bar-rts.com/replays/655116686712c0efbcba823b2e772565,https://api.bar-rts.com/replays/6fd11768c6aec21d36c7146f8e1b213b,https://api.bar-rts.com/replays/bd121868d1a3ebace79cc1d0898e57f3","Unknown, Unknown, Unknown",87,32.0,Bo3 735: Accolon vs Ranso - Accolon wins 2-1 (87min)
Bo3_736,Puurzout vs holypidgeon,holypidgeon,2-1,"https://api.bar-rts.com/replays/b265696874e37e2cb3f9eb234e6ea14c,https://api.bar-rts.com/replays/486b6968bf31478da8734bf2ff1ece25,https://api.bar-rts.com/replays/5275696812ca322cf5138f9e10898480","Unknown, Unknown, Unknown",87,1.1,Bo3 736: Puurzout vs holypidgeon - holypidgeon wins 2-1 (87min)
Bo3_737,eazyr vs hehateme,hehateme,2-1,"https://api.bar-rts.com/replays/9d394368413cb83a47ea9daa6a265d50,https://api.bar-rts.com/replays/8e3c4368a9fc2f06f51947d3968887d0,https://api.bar-rts.com/replays/7b42436877aa01b243acac50f67cde2a","Unknown, Unknown, Unknown",87,0.6,Bo3 737: eazyr vs hehateme - hehateme wins 2-1 (87min)
Bo3_738,Tomcat8000 vs fcom04,Tomcat8000,2-1,"https://api.bar-rts.com/replays/1a5b16689e94123aa4c116e2d22c6540,https://api.bar-rts.com/replays/665d1668e7f9888b14fac14c84d0384d,https://api.bar-rts.com/replays/506616688cbb3f1773c54d88ef6f4422","Unknown, Unknown, Unknown",87,0.8,Bo3 738: Tomcat8000 vs fcom04 - Tomcat8000 wins 2-1 (87min)
Bo3_739,Kiss_my_dog vs Shadeathsky,Shadeathsky,3-0,"https://api.bar-rts.com/replays/8a510e68beb0182536901aff6b6d8e35,https://api.bar-rts.com/replays/eb540e68516c5c4ee7f5fea8175cfb94,https://api.bar-rts.com/replays/4f650e681c4e45b1595e5169bac70ab2","Unknown, Unknown, Unknown",87,1.4,Bo3 739: Kiss_my_dog vs Shadeathsky - Shadeathsky wins 3-0 (87min)
Bo3_740,[FEN]Glommander vs [FEN]Krogoths_March,[FEN]Glommander,3-0,"https://api.bar-rts.com/replays/75854f680ba5e5a1b5f926ec9039ea6d,https://api.bar-rts.com/replays/b3934f68602e4497fe8a346eb1f3d782,https://api.bar-rts.com/replays/e5ce5068f5a17fefe862e1923f5878d8","Unknown, Unknown, Unknown",87,23.4,Bo3 740: [FEN]Glommander vs [FEN]Krogoths_March - [FEN]Glommander wins 3-0 (87min)
Bo3_741,Ryfried vs aziz303,aziz303,2-1,"https://api.bar-rts.com/replays/767454682d3c22577ae91c9541593a20,https://api.bar-rts.com/replays/aee45668083e23c1b0dd2e7caaf2cd4d,https://api.bar-rts.com/replays/0a3d5d68898f7cec86a46595fab536d7","Unknown, Unknown, Unknown",87,159.9,Bo3 741: Ryfried vs aziz303 - aziz303 wins 2-1 (87min)
